,ngram,qty
29044,no_es_posible,2
29045,es_posible_llamarte,1
29046,posible_llamarte_senorita,1
29047,llamarte_senorita_celebrando,1
29048,senorita_celebrando_tan,1
29049,celebrando_tan_trivial,1
29050,tan_trivial_observacion,1
29051,trivial_observacion_con,1
29052,observacion_con_afectadas,1
29053,con_afectadas_risas,1
29054,afectadas_risas_y,1
29055,risas_y_mirando,1
29056,mirando_a_nucha,1
29057,nucha_como_para,1
29058,como_para_aprendersela,1
29059,para_aprendersela_de,1
29060,aprendersela_de_memoria,1
29061,de_memoria_cuando,1
29062,memoria_cuando_todos,1
29063,cuando_todos_fueron,1
29064,todos_fueron_saliendo,1
29065,fueron_saliendo_don,1
29066,saliendo_don_manuel,1
29067,pardo_se_acerco,1
29068,acerco_a_su,1
29069,a_su_hija,7
29070,su_hija_y,3
29071,hija_y_la,1
29072,y_la_oprimio,1
29073,la_oprimio_contra,1
29074,oprimio_contra_el,1
29075,contra_el_pecho,2
29076,el_pecho_colosal,1
29077,pecho_colosal_sellandole,1
29078,colosal_sellandole_la,1
29079,sellandole_la_frente,1
29080,la_frente_con,1
29081,frente_con_besos,1
29082,con_besos_muy,1
29083,besos_muy_carinosos,1
29084,muy_carinosos_hallabase,1
29085,carinosos_hallabase_realmente,1
29086,hallabase_realmente_conmovido,1
29087,realmente_conmovido_el,1
29088,conmovido_el_senor,1
29089,lage_era_la,1
29090,era_la_primera,3
29091,la_primera_vez,6
29092,primera_vez_que,5
29093,vez_que_casaba,1
29094,que_casaba_una,1
29095,casaba_una_hija,1
29096,una_hija_sentia,1
29097,hija_sentia_desbordarse,1
29098,sentia_desbordarse_en,1
29099,desbordarse_en_su,1
29100,en_su_alma,1
29101,alma_la_paternidad,1
29102,la_paternidad_y,1
29103,paternidad_y_al,1
29104,y_al_tomar,1
29105,al_tomar_de,1
29106,tomar_de_la,1
29107,la_mano_a,2
29108,mano_a_nucha,1
29109,a_nucha_para,1
29110,nucha_para_conducirla,1
29111,para_conducirla_a,1
29112,conducirla_a_la,1
29113,a_la_camara,1
29114,la_camara_nupcial,1
29115,camara_nupcial_alumbrandoles,1
29116,nupcial_alumbrandoles_el,1
29117,alumbrandoles_el_camino,1
29118,el_camino_misia,1
29119,camino_misia_rosario,1
29120,misia_rosario_con,1
29121,rosario_con_un,1
29122,con_un_candelabro,1
29123,un_candelabro_de,1
29124,candelabro_de_cinco,1
29125,de_cinco_brazos,1
29126,cinco_brazos_cogido,1
29127,brazos_cogido_de,1
29128,cogido_de_la,1
29129,la_mesa_del,3
29130,mesa_del_comedor,1
29131,del_comedor_no,1
29132,comedor_no_acertaba,1
29133,acertaba_a_pronunciar,1
29134,a_pronunciar_palabra,1
29135,pronunciar_palabra_y,1
29136,palabra_y_un,1
29137,y_un_poco,1
29138,poco_de_humedad,1
29139,de_humedad_se,1
29140,humedad_se_asomaba,1
29141,se_asomaba_a,1
29142,asomaba_a_sus,1
29143,a_sus_lagrimales,1
29144,sus_lagrimales_aridos,1
29145,lagrimales_aridos_y,1
29146,aridos_y_una,1
29147,y_una_sonrisa,1
29148,una_sonrisa_de,1
29149,sonrisa_de_orgullo,1
29150,de_orgullo_y,1
29151,orgullo_y_placer,1
29152,y_placer_entreabria,1
29153,placer_entreabria_al,1
29154,entreabria_al_mismo,1
29155,mismo_tiempo_su,1
29156,tiempo_su_boca,1
29157,su_boca_en,1
29158,boca_en_el,1
29159,el_umbral_pudo,1
29160,umbral_pudo_exclamar,1
29161,pudo_exclamar_al,1
29162,exclamar_al_cabosi,1
29163,al_cabosi_levantase,1
29164,cabosi_levantase_la,1
29165,levantase_la_cabeza,1
29166,la_cabeza_tal,1
29167,cabeza_tal_dia,1
29168,tal_dia_como,1
29169,dia_como_hoy,1
29170,como_hoy_tu,1
29171,hoy_tu_madre,1
29172,madre_que_en,1
29173,que_en_gloria,1
29174,en_gloria_esteardian,1
29175,gloria_esteardian_en,1
29176,esteardian_en_el,1
29177,en_el_tocador,1
29178,el_tocador_de,1
29179,tocador_de_la,1
29180,de_la_estancia,1
29181,la_estancia_dos,1
29182,estancia_dos_velas,1
29183,dos_velas_puestas,1
29184,velas_puestas_en,1
29185,puestas_en_candeleros,1
29186,en_candeleros_no,1
29187,candeleros_no_menos,1
29188,no_menos_empinados,1
29189,menos_empinados_y,1
29190,empinados_y_majestuosos,1
29191,y_majestuosos_que,1
29192,majestuosos_que_los,1
29193,que_los_candelabros,1
29194,los_candelabros_del,1
29195,candelabros_del_refresco,1
29196,del_refresco_y,1
29197,refresco_y_como,1
29198,y_como_no,3
29199,como_no_la,1
29200,no_la_iluminaba,1
29201,la_iluminaba_otra,1
29202,iluminaba_otra_luz,1
29203,otra_luz_ni,1
29204,luz_ni_se,1
29205,ni_se_habia,2
29206,se_habia_sonado,1
29207,habia_sonado_siquiera,1
29208,sonado_siquiera_en,1
29209,siquiera_en_el,1
29210,en_el_clasico,1
29211,el_clasico_globo,1
29212,clasico_globo_de,1
29213,globo_de_porcelana,1
29214,de_porcelana_que,1
29215,porcelana_que_es,1
29216,que_es_de,1
29217,es_de_rigor,1
29218,de_rigor_en,1
29219,rigor_en_todo,1
29220,en_todo_voluptuoso,1
29221,todo_voluptuoso_camarin,1
29222,voluptuoso_camarin_de,1
29223,camarin_de_novela,1
29224,de_novela_impregnaba,1
29225,novela_impregnaba_la,1
29226,impregnaba_la_alcoba,1
29227,la_alcoba_mas,1
29228,alcoba_mas_misterio,1
29229,mas_misterio_religioso,1
29230,misterio_religioso_que,1
29231,religioso_que_nupcial,1
29232,que_nupcial_completando,1
29233,nupcial_completando_su,1
29234,completando_su_analogia,1
29235,su_analogia_con,1
29236,analogia_con_una,1
29237,con_una_capilla,1
29238,una_capilla_u,1
29239,capilla_u_oratorio,1
29240,u_oratorio_la,1
29241,oratorio_la_forma,1
29242,la_forma_del,2
29243,forma_del_talamo,1
29244,del_talamo_cuyas,1
29245,talamo_cuyas_cortinas,1
29246,cuyas_cortinas_de,1
29247,cortinas_de_damasco,1
29248,de_damasco_rojo,1
29249,damasco_rojo_franjeadas,1
29250,rojo_franjeadas_de,1
29251,franjeadas_de_oro,1
29252,de_oro_se,1
29253,oro_se_parecian,1
29254,se_parecian_exactamente,1
29255,parecian_exactamente_a,1
29256,exactamente_a_colgaduras,1
29257,a_colgaduras_de,1
29258,colgaduras_de_iglesia,1
29259,de_iglesia_y,1
29260,iglesia_y_cuyas,1
29261,y_cuyas_sabanas,1
29262,cuyas_sabanas_blanquisimas,1
29263,sabanas_blanquisimas_tersas,1
29264,blanquisimas_tersas_y,1
29265,tersas_y_almidonadas,1
29266,y_almidonadas_con,1
29267,almidonadas_con_randas,1
29268,con_randas_y,1
29269,randas_y_encajes,1
29270,y_encajes_tenian,1
29271,encajes_tenian_la,1
29272,tenian_la_casta,1
29273,la_casta_lisura,1
29274,casta_lisura_de,1
29275,lisura_de_los,1
29276,de_los_manteles,1
29277,los_manteles_de,1
29278,manteles_de_altar,1
29279,de_altar_cuando,1
29280,altar_cuando_el,1
29281,cuando_el_padre,1
29282,el_padre_se,1
29283,padre_se_retiraba,1
29284,se_retiraba_ya,1
29285,retiraba_ya_murmurando,1
29286,ya_murmurando_adios,1
29287,murmurando_adios_nuchina,1
29288,adios_nuchina_hija,1
29289,nuchina_hija_querida,1
29290,hija_querida_la,1
29291,querida_la_novia,1
29292,la_novia_le,1
29293,novia_le_asio,1
29294,le_asio_la,1
29295,asio_la_diestra,1
29296,diestra_y_se,1
29297,y_se_la,1
29298,se_la_beso,1
29299,la_beso_humildemente,1
29300,beso_humildemente_con,1
29301,humildemente_con_labios,1
29302,con_labios_secos,1
29303,labios_secos_abrasados,1
29304,secos_abrasados_de,1
29305,abrasados_de_calentura,1
29306,de_calentura_quedo,1
29307,calentura_quedo_sola,1
29308,quedo_sola_temblaba,1
29309,sola_temblaba_como,1
29310,temblaba_como_la,1
29311,como_la_hoja,1
29312,la_hoja_en,1
29313,hoja_en_el,1
29314,en_el_arbol,1
29315,el_arbol_y,1
29316,arbol_y_al,1
29317,y_al_traves,2
29318,de_sus_crispados,1
29319,sus_crispados_nervios,1
29320,crispados_nervios_corria,1
29321,nervios_corria_a,1
29322,corria_a_cada,1
29323,cada_instante_el,1
29324,instante_el_escalofrio,1
29325,el_escalofrio_de,1
29326,escalofrio_de_la,1
29327,la_muerte_chiquita,1
29328,muerte_chiquita_no,1
29329,chiquita_no_por,1
29330,no_por_miedo,1
29331,por_miedo_razonado,1
29332,miedo_razonado_y,1
29333,razonado_y_consciente,1
29334,y_consciente_sino,1
29335,consciente_sino_por,1
29336,sino_por_cierto,1
29337,por_cierto_pavor,1
29338,cierto_pavor_indefinible,1
29339,pavor_indefinible_y,1
29340,indefinible_y_sagrado,1
29341,y_sagrado_pareciale,1
29342,sagrado_pareciale_que,1
29343,pareciale_que_aquella,1
29344,que_aquella_habitacion,1
29345,aquella_habitacion_donde,1
29346,habitacion_donde_reinaba,1
29347,donde_reinaba_tan,1
29348,reinaba_tan_imponente,1
29349,tan_imponente_silencio,1
29350,imponente_silencio_donde,1
29351,silencio_donde_ardian,1
29352,donde_ardian_tan,1
29353,ardian_tan_altas,1
29354,tan_altas_y,1
29355,altas_y_graves,1
29356,y_graves_las,1
29357,graves_las_luces,1
29358,las_luces_era,1
29359,luces_era_el,1
29360,era_el_mismo,2
29361,el_mismo_templo,1
29362,mismo_templo_en,1
29363,templo_en_que,1
29364,que_no_hacia,1
29365,no_hacia_dos,1
29366,hacia_dos_horas,1
29367,dos_horas_aun,1
29368,horas_aun_se,1
29369,aun_se_habia,1
29370,se_habia_puesto,2
29371,habia_puesto_de,1
29372,puesto_de_hinojos,1
29373,de_hinojos_volvio,1
29374,hinojos_volvio_a,1
29375,volvio_a_arrodillarse,2
29376,a_arrodillarse_divisando,1
29377,arrodillarse_divisando_alla,1
29378,divisando_alla_en,1
29379,en_la_sombra,1
29380,sombra_de_la,1
29381,de_la_cabecera,1
29382,la_cabecera_del,1
29383,cabecera_del_lecho,1
29384,del_lecho_el,1
29385,lecho_el_antiguo,1
29386,el_antiguo_cristo,1
29387,antiguo_cristo_de,1
29388,cristo_de_ebano,1
29389,de_ebano_y,1
29390,ebano_y_marfil,1
29391,y_marfil_a,1
29392,marfil_a_quien,1
29393,a_quien_el,5
29394,quien_el_cortinaje,1
29395,el_cortinaje_formaba,1
29396,cortinaje_formaba_severo,1
29397,formaba_severo_dosel,1
29398,severo_dosel_sus,1
29399,dosel_sus_labios,1
29400,sus_labios_murmuraban,1
29401,labios_murmuraban_el,1
29402,murmuraban_el_consuetudinario,1
29403,el_consuetudinario_rezo,1
29404,consuetudinario_rezo_nocturno,1
29405,rezo_nocturno_un,1
29406,nocturno_un_padrenuestro,1
29407,un_padrenuestro_por,1
29408,padrenuestro_por_el,1
29409,por_el_alma,1
29410,alma_de_mama,1
29411,de_mama_oyeronse,1
29412,mama_oyeronse_en,1
29413,oyeronse_en_el,1
29414,el_corredor_pisadas,1
29415,corredor_pisadas_recias,1
29416,pisadas_recias_crujir,1
29417,recias_crujir_de,1
29418,crujir_de_botas,1
29419,de_botas_flamantes,1
29420,botas_flamantes_y,1
29421,flamantes_y_la,1
29422,y_la_puerta,2
29423,la_puerta_se,2
29424,puerta_se_abriofin,1
29425,se_abriofin_del,1
29426,abriofin_del_tomo,1
29427,del_tomo_primeroquedaban,1
29428,tomo_primeroquedaban_migajas,1
29429,primeroquedaban_migajas_no,1
29430,migajas_no_muy,1
29431,no_muy_anejas,1
29432,muy_anejas_aun,1
29433,anejas_aun_del,1
29434,aun_del_pan,1
29435,del_pan_de,1
29436,pan_de_la,1
29437,de_la_boda,1
29438,la_boda_cuando,1
29439,boda_cuando_don,1
29440,don_pedro_celebro,1
29441,pedro_celebro_con,1
29442,celebro_con_julian,1
29443,con_julian_una,1
29444,julian_una_conferencia,1
29445,una_conferencia_conviniendo,1
29446,conferencia_conviniendo_ambos,1
29447,conviniendo_ambos_en,1
29448,ambos_en_lo,1
29449,en_lo_urgente,1
29450,lo_urgente_de,1
29451,urgente_de_que,1
29452,que_el_capellan,3
29453,capellan_se_adelantase,1
29454,se_adelantase_a,1
29455,adelantase_a_salir,1
29456,salir_a_los,1
29457,los_pazos_para,2
29458,pazos_para_adoptar,1
29459,para_adoptar_varias,1
29460,adoptar_varias_precauciones,1
29461,varias_precauciones_indispensables,1
29462,precauciones_indispensables_y,1
29463,indispensables_y_civilizar,1
29464,y_civilizar_algo,1
29465,civilizar_algo_la,1
29466,algo_la_huronera,1
29467,la_huronera_mientras,1
29468,huronera_mientras_no,1
29469,mientras_no_iban,1
29470,no_iban_a,1
29471,iban_a_vivirla,1
29472,a_vivirla_sus,1
29473,vivirla_sus_duenos,1
29474,sus_duenos_julian,1
29475,duenos_julian_acepto,1
29476,julian_acepto_la,1
29477,acepto_la_comision,1
29478,la_comision_y,1
29479,comision_y_entonces,1
29480,y_entonces_el,1
29481,entonces_el_senorito,1
29482,el_senorito_mostro,1
29483,senorito_mostro_remordimientos,1
29484,mostro_remordimientos_o,1
29485,remordimientos_o_escrupulos,1
29486,o_escrupulos_de,1
29487,escrupulos_de_habersela,1
29488,de_habersela_encomendadomire,1
29489,habersela_encomendadomire_usted,1
29490,encomendadomire_usted_advirtio,1
29491,usted_advirtio_que,1
29492,advirtio_que_alli,1
29493,alli_se_necesitan,1
29494,se_necesitan_muchas,1
29495,necesitan_muchas_agallas,1
29496,muchas_agallas_primitivo,1
29497,agallas_primitivo_es,1
29498,primitivo_es_hombre,1
29499,es_hombre_de,1
29500,hombre_de_malos,1
29501,de_malos_higados,1
29502,malos_higados_capaz,1
29503,higados_capaz_de,1
29504,capaz_de_darle,1
29505,de_darle_a,1
29506,darle_a_usted,2
29507,a_usted_cien,1
29508,usted_cien_vueltasdios,1
29509,cien_vueltasdios_delante,1
29510,vueltasdios_delante_matar,1
29511,delante_matar_no,1
29512,matar_no_me,1
29513,no_me_matarano,1
29514,me_matarano_lo,1
29515,matarano_lo_diga,1
29516,lo_diga_usted,1
29517,diga_usted_dos,1
29518,usted_dos_veces,1
29519,dos_veces_insistio,1
29520,veces_insistio_el,1
29521,insistio_el_senor,1
29522,de_ulloa_impulsado,1
29523,ulloa_impulsado_por,1
29524,impulsado_por_voces,1
29525,por_voces_de,1
29526,voces_de_su,1
29527,de_su_conciencia,1
29528,su_conciencia_que,1
29529,conciencia_que_en,2
29530,que_en_aquel,1
29531,en_aquel_momento,3
29532,aquel_momento_se,1
29533,momento_se_dejaban,1
29534,se_dejaban_oir,1
29535,dejaban_oir_claras,1
29536,oir_claras_y,1
29537,claras_y_apremiantes,1
29538,y_apremiantes_ya,1
29539,apremiantes_ya_le,1
29540,ya_le_avise,1
29541,le_avise_a,1
29542,avise_a_usted,1
29543,a_usted_en,1
29544,usted_en_otra,1
29545,en_otra_ocasion,1
29546,otra_ocasion_de,1
29547,ocasion_de_como,1
29548,de_como_es,1
29549,como_es_primitivo,1
29550,es_primitivo_capaz,1
29551,primitivo_capaz_de,1
29552,capaz_de_cualquier,1
29553,de_cualquier_desafuero,1
29554,cualquier_desafuero_lo,1
29555,desafuero_lo_que,1
29556,que_yo_no,1
29557,yo_no_creo,2
29558,no_creo_es,1
29559,creo_es_que,1
29560,es_que_vaya,1
29561,que_vaya_a,1
29562,vaya_a_cometer,1
29563,a_cometer_barbaridades,1
29564,cometer_barbaridades_por,1
29565,barbaridades_por_gusto,1
29566,por_gusto_de,2
29567,gusto_de_cometerlas,1
29568,de_cometerlas_ni,1
29569,cometerlas_ni_aun,1
29570,ni_aun_en,2
29571,en_el_primer,2
29572,el_primer_momento,1
29573,primer_momento_cuando,1
29574,momento_cuando_le,1
29575,cuando_le_ciega,1
29576,le_ciega_el,1
29577,ciega_el_deseo,1
29578,el_deseo_de,4
29579,deseo_de_la,1
29580,de_la_venganza,1
29581,la_venganza_con,1
29582,venganza_con_todono,1
29583,con_todono_era,1
29584,todono_era_esta,1
29585,era_esta_la,1
29586,esta_la_unica,1
29587,la_unica_vez,1
29588,unica_vez_que,1
29589,vez_que_don,1
29590,don_pedro_manifestaba,1
29591,pedro_manifestaba_sagacidad,1
29592,manifestaba_sagacidad_en,1
29593,sagacidad_en_el,1
29594,en_el_conocimiento,2
29595,el_conocimiento_de,1
29596,conocimiento_de_caracteres,1
29597,de_caracteres_y,1
29598,caracteres_y_personas,1
29599,y_personas_don,1
29600,personas_don_esterilizado,1
29601,don_esterilizado_por,1
29602,esterilizado_por_la,1
29603,por_la_falta,1
29604,la_falta_de,4
29605,falta_de_nociones,1
29606,de_nociones_de,1
29607,nociones_de_cultura,1
29608,de_cultura_moral,1
29609,cultura_moral_y,1
29610,moral_y_delicadeza,1
29611,y_delicadeza_de,1
29612,delicadeza_de_esas,1
29613,esas_que_hoy,1
29614,que_hoy_exige,1
29615,hoy_exige_la,1
29616,exige_la_sociedad,1
29617,la_sociedad_a,1
29618,sociedad_a_quien,1
29619,a_quien_mediante,1
29620,quien_mediante_el,1
29621,mediante_el_nacimiento,1
29622,el_nacimiento_la,1
29623,nacimiento_la_riqueza,1
29624,la_riqueza_o,1
29625,riqueza_o_el,1
29626,o_el_poder,1
29627,el_poder_ocupa,1
29628,poder_ocupa_en,1
29629,ocupa_en_ella,1
29630,en_ella_lugar,1
29631,ella_lugar_preeminenteprosiguio,1
29632,lugar_preeminenteprosiguio_el,1
29633,preeminenteprosiguio_el_senoritoprimitivo,1
29634,el_senoritoprimitivo_no,1
29635,senoritoprimitivo_no_es,1
29636,no_es_un,3
29637,es_un_barbaro,1
29638,un_barbaro_pero,1
29639,barbaro_pero_es,1
29640,pero_es_un,2
29641,es_un_bribon,1
29642,un_bribon_redomado,1
29643,bribon_redomado_y,1
29644,redomado_y_taimadisimo,1
29645,y_taimadisimo_que,1
29646,taimadisimo_que_no,1
29647,no_se_para,1
29648,se_para_en,1
29649,para_en_barras,1
29650,en_barras_con,1
29651,barras_con_tal,1
29652,con_tal_de,1
29653,tal_de_lograr,1
29654,de_lograr_sus,1
29655,lograr_sus_fines,1
29656,sus_fines_demontres,1
29657,fines_demontres_harto,1
29658,demontres_harto_estoy,1
29659,harto_estoy_de,1
29660,estoy_de_saberlo,1
29661,de_saberlo_el,1
29662,saberlo_el_dia,1
29663,dia_que_nos,1
29664,que_nos_vinimos,1
29665,nos_vinimos_si,1
29666,vinimos_si_el,1
29667,si_el_pudiese,1
29668,el_pudiese_detenernos,1
29669,pudiese_detenernos_soplandonos,1
29670,detenernos_soplandonos_un,1
29671,soplandonos_un_tiro,1
29672,un_tiro_a,1
29673,tiro_a_mansalva,1
29674,a_mansalva_no,1
29675,mansalva_no_doy,1
29676,no_doy_dos,1
29677,doy_dos_cuartos,1
29678,dos_cuartos_por,3
29679,cuartos_por_su,1
29680,por_su_pellejo,1
29681,su_pellejo_de,1
29682,pellejo_de_usted,1
29683,de_usted_ni,1
29684,usted_ni_por,1
29685,ni_por_el,1
29686,por_el_mioestremeciose,1
29687,el_mioestremeciose_julian,1
29688,mioestremeciose_julian_y,1
29689,julian_y_se,2
29690,se_le_borraron,1
29691,le_borraron_las,1
29692,borraron_las_rosadas,1
29693,las_rosadas_tintas,1
29694,rosadas_tintas_de,1
29695,tintas_de_los,1
29696,de_los_pomulos,1
29697,los_pomulos_no,1
29698,pomulos_no_era,1
29699,no_era_de,2
29700,era_de_madera,1
29701,de_madera_de,2
29702,madera_de_heroes,1
29703,de_heroes_lo,1
29704,heroes_lo_cual,1
29705,lo_cual_le,1
29706,cual_le_salia,1
29707,le_salia_a,1
29708,salia_a_la,1
29709,cara_a_don,1
29710,pedro_le_divertia,1
29711,le_divertia_infinito,1
29712,divertia_infinito_el,1
29713,infinito_el_miedo,1
29714,el_miedo_del,1
29715,miedo_del_capellan,1
29716,del_capellan_en,1
29717,capellan_en_la,2
29718,en_la_indole,1
29719,la_indole_de,2
29720,indole_de_don,1
29721,don_pedro_habia,1
29722,pedro_habia_un,1
29723,habia_un_fondo,1
29724,un_fondo_de,1
29725,fondo_de_crueldad,1
29726,de_crueldad_sostenido,1
29727,crueldad_sostenido_por,1
29728,sostenido_por_su,1
29729,por_su_vida,1
29730,su_vida_groseraapostemos,1
29731,vida_groseraapostemos_exclamo,1
29732,groseraapostemos_exclamo_riendose,1
29733,exclamo_riendose_que,1
29734,riendose_que_la,1
29735,que_la_cruz,1
29736,la_cruz_aquella,1
29737,cruz_aquella_del,1
29738,aquella_del_camino,1
29739,del_camino_va,1
29740,camino_va_usted,1
29741,va_usted_a,1
29742,usted_a_pasarla,1
29743,a_pasarla_rezandono,1
29744,pasarla_rezandono_digo,1
29745,rezandono_digo_que,1
29746,que_no_contesto,1
29747,no_contesto_julian,1
29748,contesto_julian_repuesto,1
29749,julian_repuesto_ya,1
29750,repuesto_ya_mas,1
29751,ya_mas_no,1
29752,mas_no_por,1
29753,no_por_eso,2
29754,por_eso_me,1
29755,eso_me_niego,1
29756,me_niego_a,1
29757,niego_a_ir,1
29758,a_ir_es,1
29759,ir_es_mi,1
29760,mi_deber_de,1
29761,deber_de_suerte,1
29762,suerte_que_no,1
29763,que_no_hago,1
29764,no_hago_nada,1
29765,hago_nada_de,1
29766,nada_de_extraordinario,1
29767,de_extraordinario_en,1
29768,extraordinario_en_cumplirlo,1
29769,en_cumplirlo_dios,1
29770,cumplirlo_dios_sobre,1
29771,dios_sobre_todo,1
29772,sobre_todo_a,1
29773,todo_a_veces,1
29774,a_veces_no,1
29775,veces_no_es,1
29776,no_es_tan,1
29777,es_tan_fiero,1
29778,tan_fiero_el,1
29779,fiero_el_leon,1
29780,el_leon_como,1
29781,leon_como_lo,1
29782,como_lo_pintanno,1
29783,lo_pintanno_le,1
29784,pintanno_le_tiene,1
29785,le_tiene_cuenta,1
29786,tiene_cuenta_ahora,1
29787,cuenta_ahora_a,1
29788,ahora_a_primitivo,1
29789,a_primitivo_meterse,1
29790,primitivo_meterse_en,1
29791,meterse_en_dibujoscallo,1
29792,en_dibujoscallo_julian,1
29793,dibujoscallo_julian_al,1
29794,julian_al_cabo,1
29795,al_cabo_exclamosenorito,1
29796,cabo_exclamosenorito_si,1
29797,exclamosenorito_si_usted,1
29798,si_usted_adoptase,1
29799,usted_adoptase_una,1
29800,adoptase_una_buena,1
29801,una_buena_resolucion,1
29802,buena_resolucion_echar,1
29803,resolucion_echar_a,1
29804,echar_a_ese,1
29805,a_ese_hombre,1
29806,ese_hombre_senorito,1
29807,hombre_senorito_echarlocalle,1
29808,senorito_echarlocalle_usted,1
29809,echarlocalle_usted_hombre,1
29810,usted_hombre_calle,1
29811,hombre_calle_usted,1
29812,calle_usted_le,1
29813,usted_le_pondremos,1
29814,le_pondremos_a,1
29815,pondremos_a_raya,1
29816,a_raya_pero,1
29817,raya_pero_eso,1
29818,pero_eso_de,1
29819,eso_de_echar,1
29820,de_echar_y,1
29821,echar_y_los,1
29822,y_los_perros,1
29823,los_perros_y,2
29824,perros_y_la,1
29825,y_la_caza,1
29826,la_caza_y,1
29827,caza_y_aquellas,1
29828,y_aquellas_gentes,1
29829,aquellas_gentes_y,1
29830,gentes_y_todo,1
29831,y_todo_aquel,1
29832,todo_aquel_cotarro,1
29833,aquel_cotarro_que,1
29834,cotarro_que_nadie,1
29835,nadie_me_lo,1
29836,me_lo_entiende,1
29837,lo_entiende_sino,1
29838,entiende_sino_el,1
29839,sino_el_desenganese,1
29840,el_desenganese_usted,1
29841,desenganese_usted_sin,1
29842,usted_sin_primitivo,1
29843,sin_primitivo_no,1
29844,primitivo_no_me,1
29845,no_me_arreglo,1
29846,me_arreglo_yo,1
29847,arreglo_yo_alli,1
29848,yo_alli_haga,1
29849,alli_haga_usted,1
29850,haga_usted_la,1
29851,usted_la_prueba,1
29852,la_prueba_solo,1
29853,prueba_solo_por,1
29854,solo_por_gusto,1
29855,gusto_de_aquillotrarme,1
29856,de_aquillotrarme_algunas,1
29857,aquillotrarme_algunas_cosas,1
29858,algunas_cosas_de,1
29859,de_las_que,2
29860,las_que_primitivo,1
29861,que_primitivo_maneja,1
29862,primitivo_maneja_durmiendo,1
29863,maneja_durmiendo_ademas,1
29864,durmiendo_ademas_crea,1
29865,ademas_crea_usted,1
29866,crea_usted_lo,1
29867,que_le_digo,1
29868,digo_que_es,1
29869,que_es_como,1
29870,como_el_evangelio,1
29871,el_evangelio_si,1
29872,evangelio_si_echa,1
29873,si_echa_usted,1
29874,echa_usted_a,1
29875,usted_a_primitivo,1
29876,a_primitivo_por,1
29877,primitivo_por_la,1
29878,puerta_se_nos,1
29879,se_nos_entrara,1
29880,nos_entrara_por,1
29881,entrara_por_la,1
29882,por_la_ventana,3
29883,la_ventana_diantre,1
29884,ventana_diantre_si,1
29885,diantre_si_sabre,1
29886,si_sabre_yo,1
29887,sabre_yo_quien,1
29888,yo_quien_es,1
29889,quien_es_primitivojulian,1
29890,es_primitivojulian_balbucioy,1
29891,primitivojulian_balbucioy_de,1
29892,balbucioy_de_lo,1
29893,de_lo_demasde,1
29894,lo_demasde_lo,1
29895,demasde_lo_demas,1
29896,lo_demas_arreglese,1
29897,demas_arreglese_usted,1
29898,arreglese_usted_como,1
29899,usted_como_quiera,1
29900,como_quiera_lleva,1
29901,quiera_lleva_usted,1
29902,lleva_usted_plenos,1
29903,usted_plenos_poderesya,1
29904,plenos_poderesya_lo,1
29905,poderesya_lo_creo,1
29906,lo_creo_que,1
29907,creo_que_los,1
29908,que_los_llevaba,1
29909,los_llevaba_asi,1
29910,llevaba_asi_llevase,1
29911,asi_llevase_tambien,1
29912,llevase_tambien_alguna,1
29913,tambien_alguna_receta,1
29914,alguna_receta_eficaz,1
29915,receta_eficaz_para,1
29916,eficaz_para_servirse,1
29917,para_servirse_de,1
29918,servirse_de_ellos,1
29919,de_ellos_investido,1
29920,ellos_investido_de,1
29921,investido_de_autoridad,1
29922,de_autoridad_omnimoda,1
29923,autoridad_omnimoda_julian,1
29924,omnimoda_julian_sentia,1
29925,julian_sentia_en,1
29926,sentia_en_el,1
29927,fondo_del_alma,1
29928,del_alma_una,1
29929,alma_una_especie,1
29930,especie_de_compasion,1
29931,compasion_por_la,1
29932,por_la_desvergonzada,1
29933,la_desvergonzada_manceba,1
29934,desvergonzada_manceba_y,1
29935,manceba_y_el,1
29936,y_el_hijo,1
29937,el_hijo_espurio,1
29938,hijo_espurio_este,1
29939,espurio_este_ultimo,1
29940,este_ultimo_sobre,1
29941,ultimo_sobre_todo,1
29942,sobre_todo_que,2
29943,todo_que_culpa,1
29944,que_culpa_tenia,1
29945,culpa_tenia_el,1
29946,tenia_el_pobre,1
29947,el_pobre_inocente,1
29948,pobre_inocente_de,1
29949,inocente_de_las,1
29950,de_las_bellaquerias,1
29951,las_bellaquerias_maternales,1
29952,bellaquerias_maternales_siempre,1
29953,maternales_siempre_parecia,1
29954,siempre_parecia_duro,1
29955,parecia_duro_arrojarle,1
29956,duro_arrojarle_de,1
29957,arrojarle_de_una,1
29958,de_una_casa,2
29959,casa_donde_al,1
29960,donde_al_fin,1
29961,al_fin_y,3
29962,fin_y_al,3
29963,y_al_cabo,3
29964,al_cabo_el,2
29965,cabo_el_dueno,1
29966,el_dueno_era,1
29967,dueno_era_su,1
29968,era_su_padre,1
29969,su_padre_julian,1
29970,padre_julian_no,1
29971,julian_no_se,3
29972,no_se_hubiera,1
29973,se_hubiera_encargado,1
29974,hubiera_encargado_jamas,1
29975,encargado_jamas_de,1
29976,jamas_de_tan,1
29977,de_tan_ingrata,1
29978,tan_ingrata_comision,1
29979,ingrata_comision_a,1
29980,comision_a_no,1
29981,a_no_parecerle,1
29982,no_parecerle_que,1
29983,parecerle_que_iba,1
29984,que_iba_en,1
29985,iba_en_ello,1
29986,en_ello_la,1
29987,ello_la_salvacion,1
